"respondent","condition","stimuli","accuracy","latency"
41,"Whitebad","glory",1,889
41,"Whitebad","wf6",1,704
41,"Whitebad","pain",1,733
41,"Whitebad","bm23",1,769
41,"Whitebad","wm4",1,757
41,"Whitebad","terrible",1,1393
41,"Whitebad","wm6",0,1943
41,"Whitebad","terrible",1,1286
41,"Whitebad","wf2",1,716
41,"Whitebad","horrible",1,530
41,"Whitebad","wf6",1,550
41,"Whitebad","wicked",1,738
41,"Whitebad","wm4",1,542
41,"Whitebad","hate",1,482
41,"Whitebad","wm1",1,560
41,"Whitebad","joy",1,700
41,"Whitebad","bf56",1,609
41,"Whitebad","good",1,619
41,"Whitebad","bm14",1,596
41,"Whitebad","evil",1,1111
41,"Whitebad","bf14",0,984
41,"Whitebad","failure",1,949
41,"Whitebad","bf56",1,833
41,"Whitebad","annoying",1,1377
42,"Whitegood","glory",1,893
42,"Whitegood","bf23",0,2762
42,"Whitegood","bm56",1,825
42,"Whitegood","good",1,818
42,"Whitegood","wf6",1,1299
42,"Whitegood","love",1,953
42,"Whitegood","bm14",1,1237
42,"Whitegood","evil",1,981
42,"Whitegood","wf2",1,816
42,"Whitegood","hate",1,609
42,"Whitegood","wm6",1,658
42,"Whitegood","peace",1,593
42,"Whitegood","wm1",1,571
42,"Whitegood","wicked",1,1078
42,"Whitegood","bm23",1,828
42,"Whitegood","horrible",1,877
42,"Whitegood","wm4",1,579
42,"Whitegood","pleasure",1,703
42,"Whitegood","wf3",1,700
42,"Whitegood","bf14",1,748
42,"Whitegood","failure",1,1016
42,"Whitegood","wm6",1,553
42,"Whitegood","laughter",1,1644
42,"Whitegood","bf56",0,1412
42,"Whitegood","terrible",1,2565
42,"Whitegood","wm4",1,744
42,"Whitegood","joy",1,541
42,"Whitegood","bf23",1,553
42,"Whitegood","annoying",1,660
42,"Whitegood","bm23",1,531
42,"Whitegood","pain",1,592
42,"Whitegood","wf3",1,601
42,"Whitegood","wicked",1,563
42,"Whitegood","wm1",1,541
42,"Whitegood","glory",1,1050
42,"Whitegood","wf6",1,497
42,"Whitegood","annoying",0,1169
42,"Whitegood","bm56",1,753
42,"Whitegood","good",1,821
42,"Whitegood","bf14",1,494
42,"Whitegood","bm14",1,609
42,"Whitegood","horrible",1,611
42,"Whitegood","bf56",1,508
42,"Whitegood","pain",1,530
42,"Whitegood","wf2",1,518
42,"Whitegood","pleasure",1,675
42,"Whitegood","bm56",1,609
42,"Whitegood","laughter",1,659
42,"Whitegood","bm23",1,1098
42,"Whitegood","peace",1,664
42,"Whitegood","bf14",1,1607
42,"Whitegood","hate",1,1177
42,"Whitegood","wm1",1,755
42,"Whitegood","failure",1,735
42,"Whitegood","wm6",1,531
42,"Whitegood","terrible",1,503
42,"Whitegood","wm4",1,533
42,"Whitegood","joy",1,513
42,"Whitebad","peace",1,2274
42,"Whitebad","bf23",1,1041
42,"Whitebad","wicked",1,770
42,"Whitebad","bm14",0,1309
42,"Whitebad","pain",1,1569
42,"Whitebad","wf3",1,884
42,"Whitebad","glory",1,1027
42,"Whitebad","bf14",1,483
42,"Whitebad","annoying",1,601
42,"Whitebad","wm1",1,979
42,"Whitebad","failure",1,694
42,"Whitebad","bm23",1,699
42,"Whitebad","evil",1,809
42,"Whitebad","bf56",1,626
42,"Whitebad","bm56",1,509
42,"Whitebad","pleasure",1,626
42,"Whitebad","bf14",1,442
42,"Whitebad","love",1,571
42,"Whitebad","bf56",1,645
42,"Whitebad","wm4",1,983
42,"Whitebad","joy",1,570
42,"Whitebad","bm56",1,549
42,"Whitebad","laughter",1,536
42,"Whitebad","wf6",1,508
42,"Whitebad","hate",1,626
42,"Whitebad","wm6",1,466
42,"Whitebad","terrible",1,513
42,"Whitebad","wf2",1,438
42,"Whitebad","good",0,970
42,"Whitebad","wm6",1,984
42,"Whitebad","horrible",1,787
42,"Whitebad","wf6",1,541
42,"Whitebad","pain",1,530
42,"Whitebad","wf2",1,478
42,"Whitebad","hate",1,445
42,"Whitebad","bm23",0,760
42,"Whitebad","horrible",1,879
42,"Whitebad","wf3",1,605
42,"Whitebad","failure",1,615
42,"Whitebad","wm4",1,504
42,"Whitebad","peace",0,952
42,"Whitebad","bf23",1,496
42,"Whitebad","love",1,943
42,"Whitebad","wm1",1,626
42,"Whitebad","annoying",1,723
42,"Whitebad","bm14",1,472
42,"Whitebad","pleasure",1,671
42,"Whitebad","bm56",1,398
42,"Whitebad","bf14",1,475
42,"Whitebad","wicked",1,1274
42,"Whitebad","wm4",1,529
42,"Whitebad","laughter",1,1046
42,"Whitebad","wf2",1,502
42,"Whitebad","joy",1,748
42,"Whitebad","bf56",1,527
42,"Whitebad","glory",1,580
42,"Whitebad","wm6",1,494
42,"Whitebad","terrible",1,581
43,"Whitegood","pleasure",1,997
43,"Whitegood","wm1",1,855
43,"Whitegood","pain",1,831
43,"Whitegood","bm56",1,895
43,"Whitegood","laughter",1,1037
43,"Whitegood","wm6",1,781
43,"Whitegood","wicked",1,832
43,"Whitegood","wf3",0,1356
43,"Whitegood","bf14",1,1273
43,"Whitegood","annoying",1,1264
43,"Whitegood","wf2",1,879
43,"Whitegood","hate",1,942
43,"Whitegood","bm23",1,1401
43,"Whitegood","good",1,916
43,"Whitegood","bm14",1,824
43,"Whitegood","failure",1,866
43,"Whitegood","wf6",0,1783
43,"Whitegood","terrible",1,891
43,"Whitegood","bf56",0,1586
43,"Whitegood","bf23",1,826
43,"Whitegood","horrible",1,739
43,"Whitegood","bm23",1,624
43,"Whitegood","evil",1,657
43,"Whitegood","bm14",1,640
43,"Whitegood","evil",1,689
43,"Whitegood","bf23",1,607
43,"Whitegood","hate",1,696
43,"Whitegood","bm56",1,574
43,"Whitegood","peace",1,601
43,"Whitegood","bf14",1,778
43,"Whitegood","failure",1,782
43,"Whitegood","wm4",1,720
43,"Whitegood","terrible",1,813
43,"Whitegood","wf3",1,782
43,"Whitegood","horrible",1,832
43,"Whitegood","wm4",1,1160
43,"Whitegood","joy",0,1232
43,"Whitegood","wm1",1,884
43,"Whitegood","glory",1,954
43,"Whitegood","wm6",1,694
43,"Whitegood","love",1,708
43,"Whitegood","wf6",1,585
43,"Whitegood","pain",1,708
43,"Whitegood","bf56",1,697
43,"Whitegood","joy",1,895
43,"Whitegood","wf2",1,821
43,"Whitegood","good",1,686
43,"Whitegood","bf56",1,644
43,"Whitegood","glory",1,861
43,"Whitegood","bf14",1,740
43,"Whitegood","laughter",1,928
43,"Whitegood","wf6",1,844
43,"Whitegood","pleasure",1,925
43,"Whitegood","wf2",1,705
43,"Whitegood","wicked",1,1135
43,"Whitegood","wm6",0,1222
43,"Whitegood","peace",1,1068
43,"Whitegood","bm56",1,931
43,"Whitegood","love",0,1277
43,"Whitebad","good",1,1156
43,"Whitebad","wm1",1,1303
43,"Whitebad","wicked",1,717
43,"Whitebad","bm14",1,730
43,"Whitebad","evil",1,863
43,"Whitebad","wf6",1,1078
43,"Whitebad","joy",0,1214
43,"Whitebad","wf2",1,1094
43,"Whitebad","failure",1,1012
43,"Whitebad","wm4",1,853
43,"Whitebad","pleasure",0,1269
43,"Whitebad","wm6",1,651
43,"Whitebad","pain",1,802
43,"Whitebad","wf3",1,652
43,"Whitebad","hate",1,652
43,"Whitebad","wm1",1,571
43,"Whitebad","horrible",1,607
43,"Whitebad","bf56",0,1144
43,"Whitebad","love",1,1571
43,"Whitebad","wm6",0,1243
43,"Whitebad","wf2",1,978
43,"Whitebad","glory",1,846
43,"Whitebad","wf3",1,837
43,"Whitebad","annoying",1,1214
43,"Whitebad","bf14",0,1043
43,"Whitebad","bm56",1,687
43,"Whitebad","laughter",1,998
43,"Whitebad","bf23",1,999
43,"Whitebad","terrible",0,1323
43,"Whitebad","bm23",0,1947
43,"Whitebad","horrible",1,1096
43,"Whitebad","bm14",1,894
43,"Whitebad","peace",0,1879
43,"Whitebad","wm4",0,1361
43,"Whitebad","good",0,2024
43,"Whitebad","bf23",1,1549
43,"Whitebad","hate",1,1354
43,"Whitebad","bf14",0,1340
43,"Whitebad","pleasure",1,1145
43,"Whitebad","bf56",1,1124
43,"Whitebad","wf6",0,1409
43,"Whitebad","wicked",0,1277
43,"Whitebad","bm23",0,1498
43,"Whitebad","terrible",1,1067
43,"Whitebad","wf2",1,794
43,"Whitebad","love",0,1176
43,"Whitebad","bm56",1,1558
43,"Whitebad","joy",1,1203
43,"Whitebad","bm56",1,556
43,"Whitebad","pain",1,928
43,"Whitebad","bf56",1,916
43,"Whitebad","failure",0,1359
43,"Whitebad","wf3",1,1043
43,"Whitebad","peace",1,956
43,"Whitebad","wm4",0,1647
43,"Whitebad","evil",0,1352
43,"Whitebad","bm23",1,1449
43,"Whitebad","laughter",1,1113
44,"Whitegood","failure",1,626
44,"Whitegood","wm4",1,746
44,"Whitegood","good",1,566
44,"Whitegood","bf14",1,537
44,"Whitegood","evil",1,534
44,"Whitegood","wf2",1,634
44,"Whitegood","horrible",1,650
44,"Whitegood","wf3",1,521
44,"Whitegood","love",1,511
44,"Whitegood","bm14",1,491
44,"Whitegood","peace",1,506
44,"Whitegood","wf6",1,503
44,"Whitegood","glory",1,501
44,"Whitegood","wm1",1,458
44,"Whitegood","pain",0,914
44,"Whitegood","bm56",1,470
44,"Whitegood","bm23",1,539
44,"Whitegood","pleasure",1,480
44,"Whitegood","wm6",1,502
44,"Whitegood","wm4",1,459
44,"Whitegood","laughter",1,459
44,"Whitegood","wm1",1,449
44,"Whitegood","terrible",1,529
44,"Whitegood","bf23",1,493
44,"Whitegood","wicked",1,491
44,"Whitegood","bf56",1,473
44,"Whitegood","joy",1,481
44,"Whitegood","wm6",1,494
44,"Whitegood","pleasure",1,469
44,"Whitegood","bf23",1,492
44,"Whitegood","peace",1,498
44,"Whitegood","wf6",1,487
44,"Whitegood","annoying",1,518
44,"Whitegood","bf14",1,419
44,"Whitegood","hate",1,467
44,"Whitegood","wf3",1,450
44,"Whitegood","laughter",1,442
44,"Whitegood","bm14",1,465
44,"Whitegood","glory",1,520
44,"Whitegood","wf2",1,437
44,"Whitegood","good",1,453
44,"Whitegood","bm56",1,453
44,"Whitegood","annoying",1,516
44,"Whitegood","bm23",1,457
44,"Whitegood","wf6",1,400
44,"Whitegood","hate",1,441
44,"Whitegood","bf56",1,425
44,"Whitegood","horrible",1,442
44,"Whitegood","bm23",1,426
44,"Whitegood","wicked",1,507
44,"Whitegood","wm4",1,504
44,"Whitegood","joy",1,470
44,"Whitegood","bf14",1,541
44,"Whitegood","terrible",1,433
44,"Whitegood","wm6",1,425
44,"Whitegood","evil",1,514
44,"Whitegood","bm14",1,454
44,"Whitegood","pain",0,1019
44,"Whitebad","laughter",1,778
44,"Whitebad","bf14",1,764
44,"Whitebad","wicked",1,671
44,"Whitebad","wm6",1,463
44,"Whitebad","glory",1,766
44,"Whitebad","wf2",1,609
44,"Whitebad","annoying",1,571
44,"Whitebad","bf23",1,582
44,"Whitebad","peace",1,456
44,"Whitebad","bm23",1,463
44,"Whitebad","pain",1,599
44,"Whitebad","wm4",1,472
44,"Whitebad","good",1,576
44,"Whitebad","bf56",1,450
44,"Whitebad","hate",1,601
44,"Whitebad","bm14",1,603
44,"Whitebad","failure",1,524
44,"Whitebad","wf3",1,497
44,"Whitebad","love",1,503
44,"Whitebad","wf6",1,525
44,"Whitebad","wm1",1,542
44,"Whitebad","joy",1,954
44,"Whitebad","wm4",1,582
44,"Whitebad","pleasure",0,859
44,"Whitebad","bm56",1,447
44,"Whitebad","wf6",1,749
44,"Whitebad","glory",1,728
44,"Whitebad","bm56",1,453
44,"Whitebad","wm1",1,466
44,"Whitebad","horrible",1,465
44,"Whitebad","bf56",1,511
44,"Whitebad","terrible",0,809
44,"Whitebad","bf23",1,525
44,"Whitebad","joy",0,942
44,"Whitebad","wm6",1,654
44,"Whitebad","peace",1,693
44,"Whitebad","bm14",1,515
44,"Whitebad","evil",1,512
44,"Whitebad","wf2",1,773
44,"Whitebad","hate",1,616
44,"Whitebad","bm23",1,569
44,"Whitebad","failure",0,762
44,"Whitebad","bf14",1,639
44,"Whitebad","pleasure",1,591
44,"Whitebad","wf3",1,657
44,"Whitebad","laughter",0,843
44,"Whitebad","bm56",1,616
44,"Whitebad","annoying",1,657
44,"Whitebad","bf14",1,616
44,"Whitebad","evil",0,962
44,"Whitebad","wm4",1,596
44,"Whitebad","wicked",0,996
44,"Whitebad","wf2",1,511
44,"Whitebad","pain",0,1142
44,"Whitebad","bf23",1,600
44,"Whitebad","good",1,506
44,"Whitebad","wm1",1,535
44,"Whitebad","terrible",1,484
45,"Whitebad","glory",1,5535
45,"Whitebad","bf56",1,4221
45,"Whitebad","wf6",1,1376
45,"Whitebad","peace",1,1779
45,"Whitebad","bm56",1,1205
45,"Whitebad","wicked",1,1383
45,"Whitebad","wm4",1,1834
45,"Whitebad","hate",1,1410
45,"Whitebad","bf23",1,1459
45,"Whitebad","terrible",1,1947
45,"Whitebad","bm14",1,1463
45,"Whitebad","good",1,2271
45,"Whitebad","bm23",1,1287
45,"Whitebad","evil",1,1325
45,"Whitebad","wf2",1,1610
45,"Whitebad","pain",1,1668
45,"Whitebad","bf14",1,1659
45,"Whitebad","failure",1,1851
45,"Whitebad","bm14",1,963
45,"Whitebad","wm6",1,1568
45,"Whitebad","joy",1,1148
45,"Whitebad","wm1",1,935
45,"Whitebad","horrible",1,1132
45,"Whitebad","wf3",1,1160
45,"Whitebad","annoying",1,1932
45,"Whitebad","bf14",1,1161
45,"Whitebad","love",1,1253
45,"Whitebad","wf3",1,828
45,"Whitebad","laughter",1,901
45,"Whitebad","wm1",1,955
45,"Whitebad","horrible",1,1207
45,"Whitebad","wm4",1,1344
45,"Whitebad","pleasure",1,1021
45,"Whitebad","wm6",1,870
45,"Whitebad","annoying",1,901
45,"Whitebad","bm23",1,1251
45,"Whitebad","joy",1,939
45,"Whitebad","bf56",1,831
45,"Whitebad","evil",1,1199
45,"Whitebad","bm56",1,842
45,"Whitebad","pain",1,770
45,"Whitebad","bf23",1,1181
45,"Whitebad","love",1,608
45,"Whitebad","wf6",1,713
45,"Whitebad","failure",1,1655
45,"Whitebad","bm14",1,830
45,"Whitebad","wf2",1,685
45,"Whitebad","glory",1,1419
45,"Whitebad","wm4",1,780
45,"Whitebad","pleasure",1,775
45,"Whitebad","bf56",1,690
45,"Whitebad","hate",1,752
45,"Whitebad","wf3",1,1100
45,"Whitebad","good",1,554
45,"Whitebad","wm1",1,701
45,"Whitebad","terrible",1,907
45,"Whitebad","bf23",1,688
45,"Whitebad","laughter",1,559
45,"Whitegood","evil",1,1528
45,"Whitegood","bm14",1,796
45,"Whitegood","pain",1,2199
45,"Whitegood","wf6",1,641
45,"Whitegood","failure",1,1449
45,"Whitegood","wf3",1,577
45,"Whitegood","annoying",1,756
45,"Whitegood","bm56",0,1806
45,"Whitegood","glory",1,1560
45,"Whitegood","bf14",1,979
45,"Whitegood","hate",1,655
45,"Whitegood","wf2",1,646
45,"Whitegood","wicked",1,1126
45,"Whitegood","wm6",1,915
45,"Whitegood","terrible",1,832
45,"Whitegood","bf56",1,1392
45,"Whitegood","horrible",1,1035
45,"Whitegood","bm23",1,827
45,"Whitegood","pleasure",1,796
45,"Whitegood","wm1",1,1318
45,"Whitegood","wm4",1,1552
45,"Whitegood","pain",1,1276
45,"Whitegood","bf23",1,1194
45,"Whitegood","laughter",1,757
45,"Whitegood","bf23",1,840
45,"Whitegood","evil",1,1113
45,"Whitegood","bm14",1,422
45,"Whitegood","love",1,815
45,"Whitegood","wm6",1,879
45,"Whitegood","peace",1,711
45,"Whitegood","bf56",1,931
45,"Whitegood","annoying",1,1768
45,"Whitegood","wf6",1,571
45,"Whitegood","bm56",1,665
45,"Whitegood","good",1,696
45,"Whitegood","bf14",1,709
45,"Whitegood","joy",1,555
45,"Whitegood","wf2",1,703
45,"Whitegood","hate",1,756
45,"Whitegood","bm23",1,552
45,"Whitegood","love",1,724
45,"Whitegood","bm23",1,921
45,"Whitegood","glory",1,782
45,"Whitegood","wf3",1,928
45,"Whitegood","wm4",1,844
45,"Whitegood","laughter",1,756
45,"Whitegood","bm56",1,760
45,"Whitegood","pleasure",1,724
45,"Whitegood","wm1",1,721
45,"Whitegood","wicked",1,1286
45,"Whitegood","wm1",1,660
45,"Whitegood","terrible",1,1316
45,"Whitegood","wf2",1,721
45,"Whitegood","good",1,838
45,"Whitegood","bf23",1,590
45,"Whitegood","horrible",1,848
45,"Whitegood","wm4",1,488
45,"Whitegood","peace",1,814
46,"Whitebad","joy",1,1048
46,"Whitebad","bf23",0,2106
46,"Whitebad","pleasure",1,1293
46,"Whitebad","bm14",1,867
46,"Whitebad","hate",1,1698
46,"Whitebad","bf56",1,1112
46,"Whitebad","laughter",1,1213
46,"Whitebad","wm1",1,2142
46,"Whitebad","peace",1,1179
46,"Whitebad","wm6",1,1454
46,"Whitebad","love",1,1445
46,"Whitebad","wm4",1,1893
46,"Whitebad","bm23",1,1153
46,"Whitebad","good",1,1077
46,"Whitebad","wf3",1,803
46,"Whitebad","evil",1,589
46,"Whitebad","wf6",1,671
46,"Whitebad","glory",1,678
46,"Whitebad","wf2",1,868
46,"Whitebad","wm1",1,3518
46,"Whitebad","wicked",1,756
46,"Whitebad","wf6",1,663
46,"Whitebad","good",1,767
46,"Whitebad","wm6",1,794
46,"Whitebad","terrible",1,1164
46,"Whitebad","bf14",1,1663
46,"Whitebad","pain",1,1111
46,"Whitebad","bm56",1,2868
46,"Whitebad","failure",1,1172
46,"Whitebad","bf23",1,1367
46,"Whitebad","laughter",1,1434
46,"Whitebad","bm56",1,715
46,"Whitebad","joy",0,2670
46,"Whitebad","wm4",1,1983
46,"Whitebad","horrible",0,2160
46,"Whitebad","wf3",1,1012
46,"Whitebad","annoying",0,1986
46,"Whitebad","bf14",1,1672
46,"Whitebad","terrible",1,1071
46,"Whitebad","bm23",1,2286
46,"Whitebad","failure",1,845
46,"Whitebad","wf2",1,1596
46,"Whitebad","pain",1,935
46,"Whitebad","bm14",1,604
46,"Whitebad","glory",1,613
46,"Whitebad","bf56",1,662
46,"Whitebad","wicked",1,710
46,"Whitebad","wf6",1,643
46,"Whitebad","annoying",1,1235
46,"Whitebad","bm56",0,1787
46,"Whitebad","hate",1,934
46,"Whitebad","wm1",1,666
46,"Whitebad","wf2",1,669
46,"Whitebad","peace",1,1036
46,"Whitebad","bm23",1,660
46,"Whitebad","evil",1,844
46,"Whitebad","bm14",1,1060
46,"Whitebad","pleasure",0,2394
46,"Whitegood","wf3",1,455
46,"Whitegood","joy",1,527
46,"Whitegood","bm23",1,435
46,"Whitegood","good",1,771
46,"Whitegood","bm56",1,422
46,"Whitegood","wicked",1,599
46,"Whitegood","bm14",1,481
46,"Whitegood","failure",1,631
46,"Whitegood","bf56",1,504
46,"Whitegood","annoying",1,477
46,"Whitegood","bf14",1,651
46,"Whitegood","evil",1,475
46,"Whitegood","wm6",1,553
46,"Whitegood","love",1,485
46,"Whitegood","bf23",1,515
46,"Whitegood","laughter",1,768
46,"Whitegood","wm1",1,715
46,"Whitegood","terrible",1,688
46,"Whitegood","wf6",1,678
46,"Whitegood","bm56",1,1363
46,"Whitegood","glory",1,1375
46,"Whitegood","bm14",1,473
46,"Whitegood","pleasure",1,904
46,"Whitegood","bf23",1,3390
46,"Whitegood","peace",1,1153
46,"Whitegood","wf2",1,653
46,"Whitegood","laughter",1,876
46,"Whitegood","wm4",1,2955
46,"Whitegood","pleasure",0,1891
46,"Whitegood","wf3",1,2333
46,"Whitegood","horrible",1,1282
46,"Whitegood","wm1",1,1648
46,"Whitegood","hate",1,1056
46,"Whitegood","wf6",1,776
46,"Whitegood","pain",1,795
46,"Whitegood","wm6",1,1028
46,"Whitegood","evil",1,861
46,"Whitegood","bm23",1,2356
46,"Whitegood","peace",1,1697
46,"Whitegood","bf56",0,2784
46,"Whitegood","love",1,464
46,"Whitegood","wf2",1,1567
46,"Whitegood","annoying",1,1578
46,"Whitegood","wm4",1,1917
46,"Whitegood","hate",1,498
46,"Whitegood","bf14",0,1445
46,"Whitegood","glory",1,2103
46,"Whitegood","bm23",0,2876
46,"Whitegood","good",1,627
46,"Whitegood","wf3",1,1843
46,"Whitegood","terrible",1,652
46,"Whitegood","wm1",1,964
46,"Whitegood","wicked",1,671
46,"Whitegood","wm6",1,814
46,"Whitegood","horrible",1,1311
46,"Whitegood","bf23",1,1612
46,"Whitegood","joy",1,1047
46,"Whitegood","bf56",1,2150
46,"Whitegood","pain",1,1082
47,"Whitebad","love",1,1051
47,"Whitebad","wm6",1,682
47,"Whitebad","pleasure",1,577
47,"Whitebad","wm4",1,763
47,"Whitebad","laughter",1,687
47,"Whitebad","wf6",1,941
47,"Whitebad","peace",1,969
47,"Whitebad","wf3",1,692
47,"Whitebad","pain",1,1251
47,"Whitebad","bf56",1,1098
47,"Whitebad","good",1,592
47,"Whitebad","wf2",1,530
47,"Whitebad","bm23",1,1496
47,"Whitebad","hate",1,687
47,"Whitebad","bm14",1,861
47,"Whitebad","joy",0,1202
47,"Whitebad","bf14",1,646
47,"Whitebad","glory",1,670
47,"Whitebad","bf23",1,549
47,"Whitebad","bm56",1,787
47,"Whitebad","good",1,581
47,"Whitebad","wm1",1,1151
47,"Whitebad","failure",1,627
47,"Whitebad","wf2",1,571
47,"Whitebad","wm1",0,922
47,"Whitebad","evil",1,850
47,"Whitebad","wm4",1,1001
47,"Whitebad","joy",1,715
47,"Whitebad","bf56",1,544
47,"Whitebad","glory",1,628
47,"Whitebad","bm56",1,596
47,"Whitebad","terrible",1,615
47,"Whitebad","wm6",1,856
47,"Whitebad","horrible",1,544
47,"Whitebad","bf23",1,571
47,"Whitebad","peace",1,558
47,"Whitebad","bm23",0,1054
47,"Whitebad","wicked",1,769
47,"Whitebad","wf3",0,963
47,"Whitebad","laughter",1,766
47,"Whitebad","bf14",1,1121
47,"Whitebad","annoying",1,726
47,"Whitebad","bm14",1,594
47,"Whitebad","pain",1,957
47,"Whitebad","bf56",1,592
47,"Whitebad","hate",1,531
47,"Whitebad","wf6",0,1233
47,"Whitebad","failure",1,719
47,"Whitebad","wm4",1,723
47,"Whitebad","evil",1,625
47,"Whitebad","wm1",1,433
47,"Whitebad","terrible",1,506
47,"Whitebad","bm23",1,623
47,"Whitebad","love",1,544
47,"Whitebad","bm14",1,571
47,"Whitebad","horrible",1,503
47,"Whitebad","wm6",1,628
47,"Whitebad","wicked",1,525
47,"Whitegood","evil",1,740
47,"Whitegood","bf14",1,472
47,"Whitegood","joy",1,679
47,"Whitegood","wf3",1,469
47,"Whitegood","good",1,420
47,"Whitegood","wf6",1,429
47,"Whitegood","annoying",1,542
47,"Whitegood","bm23",1,425
47,"Whitegood","horrible",1,578
47,"Whitegood","bf56",1,444
47,"Whitegood","bm56",1,495
47,"Whitegood","love",1,669
47,"Whitegood","wm4",0,737
47,"Whitegood","failure",1,520
47,"Whitegood","bm14",1,644
47,"Whitegood","hate",1,557
47,"Whitegood","wm1",0,751
47,"Whitegood","peace",1,539
47,"Whitegood","wf2",1,583
47,"Whitegood","bf23",1,508
47,"Whitegood","glory",1,634
47,"Whitegood","wm6",1,506
47,"Whitegood","laughter",1,416
47,"Whitegood","bm14",1,497
47,"Whitegood","pain",1,463
47,"Whitegood","wm1",1,565
47,"Whitegood","pleasure",1,489
47,"Whitegood","bm23",1,511
47,"Whitegood","terrible",1,581
47,"Whitegood","bm56",1,535
47,"Whitegood","wicked",1,515
47,"Whitegood","bf14",1,400
47,"Whitegood","horrible",1,529
47,"Whitegood","wf6",0,692
47,"Whitegood","good",1,83
47,"Whitegood","bf23",1,889
47,"Whitegood","terrible",1,608
47,"Whitegood","wf2",1,729
47,"Whitegood","peace",1,614
47,"Whitegood","bf56",1,727
47,"Whitegood","love",1,613
47,"Whitegood","bf14",1,709
47,"Whitegood","joy",1,531
47,"Whitegood","wm4",1,503
47,"Whitegood","pain",1,621
47,"Whitegood","bf56",1,581
47,"Whitegood","annoying",1,624
47,"Whitegood","wm6",1,696
47,"Whitegood","pleasure",1,1039
47,"Whitegood","bf23",1,495
47,"Whitegood","laughter",1,709
47,"Whitegood","wf3",0,899
47,"Whitegood","wicked",0,915
47,"Whitegood","wm4",0,1007
47,"Whitegood","glory",1,556
47,"Whitegood","wm6",1,592
47,"Whitegood","hate",1,1114
47,"Whitegood","wm1",1,487
47,"Whitegood","evil",1,829
48,"Whitebad","joy",1,1001
48,"Whitebad","wf6",0,1065
48,"Whitebad","good",1,833
48,"Whitebad","bf56",1,609
48,"Whitebad","wf3",1,728
48,"Whitebad","terrible",1,533
48,"Whitebad","bm23",1,1185
48,"Whitebad","peace",0,882
48,"Whitebad","bm14",1,801
48,"Whitebad","love",1,1499
48,"Whitebad","wm6",0,1181
48,"Whitebad","pain",1,643
48,"Whitebad","bm56",1,1202
48,"Whitebad","laughter",0,1076
48,"Whitebad","bf23",1,538
48,"Whitebad","glory",1,910
48,"Whitebad","wm4",1,995
48,"Whitebad","horrible",1,541
48,"Whitebad","wm1",0,1340
48,"Whitebad","wf2",1,765
48,"Whitebad","pleasure",1,848
48,"Whitebad","bf14",1,1343
48,"Whitebad","wicked",1,636
48,"Whitebad","bf23",1,668
48,"Whitebad","glory",1,1051
48,"Whitebad","bm23",0,1103
48,"Whitebad","hate",1,672
48,"Whitebad","wf6",1,751
48,"Whitebad","failure",1,739
48,"Whitebad","wm6",0,1338
48,"Whitebad","annoying",1,563
48,"Whitebad","wm4",1,862
48,"Whitebad","pleasure",0,1001
48,"Whitebad","wf2",0,1060
48,"Whitebad","laughter",1,1069
48,"Whitebad","wm1",0,1225
48,"Whitebad","evil",1,1116
48,"Whitebad","bm56",1,1305
48,"Whitebad","annoying",1,951
48,"Whitebad","wf3",1,1227
48,"Whitebad","horrible",1,556
