id	order	test	blocknum	trialnum	correct	latency
68	2	2	4	10	1	905
68	2	2	4	11	1	493
68	2	2	4	12	1	639
68	2	2	4	13	1	608
68	2	2	4	14	1	557
68	2	2	4	15	1	576
68	2	2	4	16	1	489
68	2	2	4	17	1	677
68	2	2	4	18	1	599
68	2	2	4	19	1	584
68	2	2	4	20	1	651
68	2	2	4	21	1	706
68	2	2	4	22	1	581
68	2	2	4	23	1	581
68	2	2	4	24	1	515
68	2	2	4	25	1	489
68	2	2	4	26	1	635
68	2	2	4	27	1	586
68	2	2	4	28	1	558
68	2	2	4	29	1	638
68	2	2	4	30	1	561
68	2	2	4	31	1	508
68	2	2	4	32	1	649
68	2	2	4	33	1	851
68	2	2	4	34	1	773
68	2	2	4	35	1	624
68	2	2	4	36	1	731
68	2	2	4	37	1	1037
68	2	2	4	38	1	695
68	2	2	4	39	1	1056
68	2	2	4	40	1	1427
68	2	2	4	41	1	547
68	2	2	4	42	1	641
68	2	2	4	43	1	570
68	2	2	4	44	1	522
68	2	2	4	45	1	374
68	2	2	4	46	1	557
68	2	2	4	47	1	594
68	2	2	4	48	1	640
68	2	1	6	1	1	585
68	2	1	6	2	1	490
68	2	1	6	3	1	596
68	2	1	6	4	1	521
68	2	1	6	5	1	577
68	2	1	6	6	1	451
68	2	1	6	7	1	612
68	2	1	6	8	1	586
68	2	1	6	9	1	896
68	2	1	6	10	1	562
68	2	1	6	11	1	453
68	2	1	6	12	1	534
68	2	1	6	13	1	639
68	2	1	6	14	1	562
68	2	1	6	15	1	588
68	2	1	6	16	1	482
68	2	1	6	17	1	500
68	2	1	6	18	1	478
68	2	1	6	19	1	613
68	2	1	6	20	1	575
68	2	1	6	21	1	531
68	2	1	6	22	1	482
68	2	1	6	23	1	462
68	2	1	6	24	1	561
68	2	1	6	25	1	439
68	2	1	6	26	1	516
68	2	1	6	27	1	690
68	2	1	6	28	1	529
68	2	1	6	29	1	467
68	2	1	6	30	1	451
68	2	1	6	31	1	572
68	2	1	6	32	1	509
68	2	1	6	33	1	531
68	2	1	6	34	1	620
68	2	1	6	35	1	589
68	2	1	6	36	1	528
68	2	1	6	37	1	627
68	2	1	6	38	1	625
68	2	1	6	39	1	503
68	2	1	6	40	1	534
68	2	1	6	41	1	490
68	2	1	6	42	1	502
68	2	1	6	43	1	601
68	2	1	6	44	1	1068
68	2	1	6	45	1	626
68	2	1	6	46	1	624
68	2	1	6	47	1	516
68	2	1	6	48	1	638
68	2	2	7	1	1	1046
68	2	2	7	2	1	480
68	2	2	7	3	1	469
68	2	2	7	4	0	1062
68	2	2	7	5	1	566
68	2	2	7	6	1	570
68	2	2	7	7	1	789
68	2	2	7	8	1	616
68	2	2	7	9	1	693
68	2	2	7	10	1	597
68	2	2	7	11	1	562
68	2	2	7	12	1	482
68	2	2	7	13	1	528
68	2	2	7	14	1	613
68	2	2	7	15	1	577
68	2	2	7	16	1	465
68	2	2	7	17	1	489
68	2	2	7	18	1	482
68	2	2	7	19	1	595
68	2	2	7	20	1	522
68	2	2	7	21	1	574
68	2	2	7	22	1	508
68	2	2	7	23	1	598
68	2	2	7	24	1	448
68	2	2	7	25	1	554
68	2	2	7	26	1	509
68	2	2	7	27	1	638
68	2	2	7	28	1	507
68	2	2	7	29	1	489
68	2	2	7	30	1	475
68	2	2	7	31	1	531
68	2	2	7	32	1	633
68	2	2	7	33	1	558
68	2	2	7	34	1	691
68	2	2	7	35	1	517
68	2	2	7	36	1	529
68	2	2	7	37	1	562
68	2	2	7	38	1	562
68	2	2	7	39	1	574
68	2	2	7	40	1	584
68	2	2	7	41	1	571
68	2	2	7	42	1	479
68	2	2	7	43	1	602
68	2	2	7	44	1	534
68	2	2	7	45	1	853
68	2	2	7	46	1	654
68	2	2	7	47	1	533
68	2	2	7	48	1	463
69	1	1	3	1	1	939
69	1	1	3	2	1	763
69	1	1	3	3	0	1933
69	1	1	3	4	1	1019
69	1	1	3	5	1	990
69	1	1	3	6	1	744
69	1	1	3	7	1	1163
69	1	1	3	8	1	789
69	1	1	3	9	1	946
69	1	1	3	10	1	843
69	1	1	3	11	1	718
69	1	1	3	12	1	681
69	1	1	3	13	1	757
69	1	1	3	14	1	663
69	1	1	3	15	1	911
69	1	1	3	16	1	681
69	1	1	3	17	1	647
69	1	1	3	18	1	597
69	1	1	3	19	1	843
69	1	1	3	20	1	746
69	1	1	3	21	1	710
69	1	1	3	22	1	599
69	1	1	3	23	1	530
69	1	1	3	24	1	1072
69	1	1	3	25	1	657
69	1	1	3	26	1	570
69	1	1	3	27	1	600
69	1	1	3	28	1	678
69	1	1	3	29	1	923
69	1	1	3	30	1	597
69	1	1	3	31	1	858
69	1	1	3	32	1	678
69	1	1	3	33	1	1124
69	1	1	3	34	1	944
69	1	1	3	35	1	615
69	1	1	3	36	1	5467
69	1	1	3	37	1	1430
69	1	1	3	38	1	615
69	1	1	3	39	1	663
69	1	1	3	40	1	589
69	1	1	3	41	1	697
69	1	1	3	42	1	630
69	1	1	3	43	1	550
69	1	1	3	44	1	518
69	1	1	3	45	1	693
69	1	1	3	46	1	583
69	1	1	3	47	1	759
69	1	1	3	48	1	828
69	1	2	4	1	1	656
69	1	2	4	2	1	649
69	1	2	4	3	0	1203
69	1	2	4	4	1	900
69	1	2	4	5	1	678
69	1	2	4	6	1	601
69	1	2	4	7	1	518
69	1	2	4	8	1	720
69	1	2	4	9	1	763
69	1	2	4	10	1	628
69	1	2	4	11	1	1097
69	1	2	4	12	1	605
69	1	2	4	13	1	561
69	1	2	4	14	1	627
69	1	2	4	15	1	574
69	1	2	4	16	1	637
69	1	2	4	17	1	736
69	1	2	4	18	1	533
69	1	2	4	19	1	797
69	1	2	4	20	1	596
69	1	2	4	21	1	574
69	1	2	4	22	1	663
69	1	2	4	23	1	859
69	1	2	4	24	1	518
69	1	2	4	25	1	960
69	1	2	4	26	1	561
69	1	2	4	27	1	1513
69	1	2	4	28	1	627
69	1	2	4	29	1	1258
69	1	2	4	30	1	504
69	1	2	4	31	0	1437
69	1	2	4	32	1	860
69	1	2	4	33	1	787
69	1	2	4	34	1	803
69	1	2	4	35	1	602
69	1	2	4	36	1	719
69	1	2	4	37	1	708
69	1	2	4	38	1	1081
69	1	2	4	39	1	837
69	1	2	4	40	1	696
69	1	2	4	41	1	615
69	1	2	4	42	1	782
69	1	2	4	43	1	650
69	1	2	4	44	1	559
69	1	2	4	45	1	679
69	1	2	4	46	1	642
69	1	2	4	47	1	865
69	1	2	4	48	1	703
69	1	1	6	1	1	1754
69	1	1	6	2	1	1690
69	1	1	6	3	1	1415
69	1	1	6	4	1	1212
69	1	1	6	5	1	1126
69	1	1	6	6	1	1524
69	1	1	6	7	1	730
69	1	1	6	8	1	1502
69	1	1	6	9	1	1203
69	1	1	6	10	1	1300
69	1	1	6	11	1	1256
69	1	1	6	12	1	1103
69	1	1	6	13	1	1113
69	1	1	6	14	1	1407
69	1	1	6	15	1	2059
69	1	1	6	16	1	1161
69	1	1	6	17	1	950
69	1	1	6	18	1	1269
69	1	1	6	19	0	2883
69	1	1	6	20	1	1153
69	1	1	6	21	1	1151
69	1	1	6	22	1	841
69	1	1	6	23	1	1025
69	1	1	6	24	1	1215
69	1	1	6	25	1	1160
69	1	1	6	26	1	1231
69	1	1	6	27	1	999
69	1	1	6	28	1	1172
69	1	1	6	29	1	2456
69	1	1	6	30	1	1118
69	1	1	6	31	1	3135
69	1	1	6	32	1	800
69	1	1	6	33	1	2772
69	1	1	6	34	1	796
69	1	1	6	35	1	1060
69	1	1	6	36	0	2347
69	1	1	6	37	1	1627
69	1	1	6	38	1	1230
69	1	1	6	39	1	3072
69	1	1	6	40	1	739
69	1	1	6	41	1	912
69	1	1	6	42	1	990
69	1	1	6	43	1	863
69	1	1	6	44	1	1060
69	1	1	6	45	1	989
69	1	1	6	46	1	823
69	1	1	6	47	1	891
69	1	1	6	48	1	824
69	1	2	7	1	1	1431
69	1	2	7	2	1	959
69	1	2	7	3	1	2355
69	1	2	7	4	1	911
69	1	2	7	5	1	1138
69	1	2	7	6	1	991
69	1	2	7	7	1	1027
69	1	2	7	8	1	936
69	1	2	7	9	1	789
69	1	2	7	10	0	1277
69	1	2	7	11	1	1033
69	1	2	7	12	1	812
69	1	2	7	13	1	1138
69	1	2	7	14	1	911
69	1	2	7	15	1	776
69	1	2	7	16	1	732
69	1	2	7	17	1	665
69	1	2	7	18	0	1377
69	1	2	7	19	1	1142
69	1	2	7	20	1	1322
69	1	2	7	21	1	797
69	1	2	7	22	1	683
69	1	2	7	23	1	770
69	1	2	7	24	1	1099
69	1	2	7	25	1	798
69	1	2	7	26	0	1606
69	1	2	7	27	1	1347
69	1	2	7	28	1	615
69	1	2	7	29	1	904
69	1	2	7	30	1	964
69	1	2	7	31	1	798
69	1	2	7	32	1	970
69	1	2	7	33	1	1876
69	1	2	7	34	1	1893
69	1	2	7	35	1	560
69	1	2	7	36	1	854
69	1	2	7	37	1	682
69	1	2	7	38	1	811
69	1	2	7	39	1	841
69	1	2	7	40	1	986
69	1	2	7	41	1	709
69	1	2	7	42	1	946
69	1	2	7	43	1	683
69	1	2	7	44	1	1269
69	1	2	7	45	1	722
69	1	2	7	46	1	1126
69	1	2	7	47	1	839
69	1	2	7	48	1	1771
70	2	1	3	1	1	6795
70	2	1	3	2	1	4618
70	2	1	3	3	1	5130
70	2	1	3	4	1	2208
70	2	1	3	5	1	2639
70	2	1	3	6	1	2909
70	2	1	3	7	1	2623
70	2	1	3	8	1	1377
70	2	1	3	9	1	1372
70	2	1	3	10	1	1226
70	2	1	3	11	1	1317
70	2	1	3	12	1	1570
70	2	1	3	13	1	2251
70	2	1	3	14	1	1886
70	2	1	3	15	1	949
70	2	1	3	16	1	1404
70	2	1	3	17	1	1553
70	2	1	3	18	1	1415
70	2	1	3	19	1	965
70	2	1	3	20	1	1500
70	2	1	3	21	1	2597
70	2	1	3	22	1	1158
70	2	1	3	23	1	2048
70	2	1	3	24	1	1445
70	2	1	3	25	1	1935
70	2	1	3	26	1	716
70	2	1	3	27	1	831
70	2	1	3	28	1	1183
70	2	1	3	29	1	1011
70	2	1	3	30	1	1563
70	2	1	3	31	0	2774
70	2	1	3	32	1	1597
70	2	1	3	33	1	1745
70	2	1	3	34	1	1264
70	2	1	3	35	1	1720
70	2	1	3	36	0	2732
70	2	1	3	37	1	2005
70	2	1	3	38	1	1732
70	2	1	3	39	1	1623
70	2	1	3	40	1	2159
70	2	1	3	41	1	1079
70	2	1	3	42	1	1169
70	2	1	3	43	1	1125
70	2	1	3	44	1	1120
70	2	1	3	45	1	840
70	2	1	3	46	1	1391
70	2	1	3	47	1	803
70	2	1	3	48	1	1057
70	2	2	4	1	1	1599
70	2	2	4	2	1	1475
70	2	2	4	3	1	1090
70	2	2	4	4	1	1500
70	2	2	4	5	1	1516
70	2	2	4	6	1	1090
70	2	2	4	7	1	816
70	2	2	4	8	1	1010
70	2	2	4	9	1	935
70	2	2	4	10	1	879
70	2	2	4	11	1	1113
70	2	2	4	12	0	7037
70	2	2	4	13	1	1332
70	2	2	4	14	1	1076
70	2	2	4	15	1	2072
70	2	2	4	16	1	1031
70	2	2	4	17	1	940
70	2	2	4	18	1	1610
70	2	2	4	19	1	1181
70	2	2	4	20	1	993
70	2	2	4	21	1	770
70	2	2	4	22	1	1360
70	2	2	4	23	1	905
70	2	2	4	24	1	1432
70	2	2	4	25	1	789
70	2	2	4	26	1	1924
70	2	2	4	27	1	679
70	2	2	4	28	1	936
70	2	2	4	29	1	1031
70	2	2	4	30	1	788
70	2	2	4	31	1	1226
70	2	2	4	32	1	2323
70	2	2	4	33	1	979
70	2	2	4	34	1	1402
70	2	2	4	35	1	1141
70	2	2	4	36	1	1228
70	2	2	4	37	1	785
70	2	2	4	38	1	797
70	2	2	4	39	1	841
70	2	2	4	40	1	1474
70	2	2	4	41	1	818
70	2	2	4	42	1	1248
70	2	2	4	43	1	2403
70	2	2	4	44	1	1142
70	2	2	4	45	1	1899
70	2	2	4	46	1	1063
70	2	2	4	47	1	827
70	2	2	4	48	1	1249
70	2	1	6	1	1	1758
70	2	1	6	2	1	1609
70	2	1	6	3	1	2105
70	2	1	6	4	1	951
70	2	1	6	5	1	949
70	2	1	6	6	1	570
70	2	1	6	7	1	772
70	2	1	6	8	1	1224
70	2	1	6	9	1	1366
70	2	1	6	10	1	1734
70	2	1	6	11	1	953
70	2	1	6	12	1	1526
70	2	1	6	13	1	1399
70	2	1	6	14	1	734
70	2	1	6	15	1	633
70	2	1	6	16	1	557
70	2	1	6	17	1	829
70	2	1	6	18	1	650
70	2	1	6	19	1	940
70	2	1	6	20	1	816
70	2	1	6	21	1	571
70	2	1	6	22	1	403
70	2	1	6	23	1	456
70	2	1	6	24	1	556
70	2	1	6	25	1	473
70	2	1	6	26	0	1888
70	2	1	6	27	1	3454
70	2	1	6	28	1	1498
70	2	1	6	29	1	1718
70	2	1	6	30	1	1210
70	2	1	6	31	1	1112
70	2	1	6	32	1	553
70	2	1	6	33	1	2783
70	2	1	6	34	1	939
70	2	1	6	35	1	734
70	2	1	6	36	1	1194
70	2	1	6	37	1	620
70	2	1	6	38	1	743
70	2	1	6	39	1	1139
70	2	1	6	40	1	1089
70	2	1	6	41	1	1664
70	2	1	6	42	1	650
70	2	1	6	43	1	833
70	2	1	6	44	1	954
70	2	1	6	45	1	745
70	2	1	6	46	1	853
70	2	1	6	47	1	867
70	2	1	6	48	1	1723
70	2	2	7	1	1	779
70	2	2	7	2	1	677
70	2	2	7	3	1	729
70	2	2	7	4	1	716
70	2	2	7	5	1	886
70	2	2	7	6	1	689
70	2	2	7	7	1	1677
70	2	2	7	8	1	1496
70	2	2	7	9	1	801
70	2	2	7	10	1	699
70	2	2	7	11	1	803
70	2	2	7	12	1	637
70	2	2	7	13	1	715
70	2	2	7	14	1	885
70	2	2	7	15	1	1264
70	2	2	7	16	1	541
70	2	2	7	17	1	462
70	2	2	7	18	1	553
70	2	2	7	19	1	715
70	2	2	7	20	1	735
70	2	2	7	21	1	1371
70	2	2	7	22	1	828
70	2	2	7	23	1	855
70	2	2	7	24	1	896
70	2	2	7	25	1	717
70	2	2	7	26	1	1380
70	2	2	7	27	1	883
70	2	2	7	28	1	679
70	2	2	7	29	1	677
70	2	2	7	30	1	1046
70	2	2	7	31	1	731
70	2	2	7	32	1	841
70	2	2	7	33	1	1009
70	2	2	7	34	1	654
70	2	2	7	35	1	678
70	2	2	7	36	1	1838
70	2	2	7	37	1	581
70	2	2	7	38	1	694
70	2	2	7	39	1	689
70	2	2	7	40	1	609
70	2	2	7	41	1	715
70	2	2	7	42	1	650
70	2	2	7	43	1	873
70	2	2	7	44	1	913
70	2	2	7	45	1	1115
70	2	2	7	46	1	994
70	2	2	7	47	1	851
70	2	2	7	48	1	742
71	1	1	3	1	1	962
71	1	1	3	2	1	1234
71	1	1	3	3	1	954
71	1	1	3	4	1	975
71	1	1	3	5	1	681
71	1	1	3	6	1	636
71	1	1	3	7	1	1166
71	1	1	3	8	1	896
71	1	1	3	9	1	746
71	1	1	3	10	1	894
71	1	1	3	11	1	836
71	1	1	3	12	1	839
71	1	1	3	13	1	1115
71	1	1	3	14	1	1689
71	1	1	3	15	1	1114
71	1	1	3	16	1	1046
71	1	1	3	17	1	715
71	1	1	3	18	1	967
71	1	1	3	19	1	965
71	1	1	3	20	1	1266
71	1	1	3	21	1	624
71	1	1	3	22	1	774
71	1	1	3	23	1	542
71	1	1	3	24	1	570
71	1	1	3	25	1	620
71	1	1	3	26	1	649
71	1	1	3	27	1	937
71	1	1	3	28	1	975
71	1	1	3	29	1	1309
71	1	1	3	30	1	736
71	1	1	3	31	1	2027
71	1	1	3	32	1	605
71	1	1	3	33	1	608
71	1	1	3	34	1	636
71	1	1	3	35	1	635
71	1	1	3	36	1	522
71	1	1	3	37	1	609
71	1	1	3	38	1	583
71	1	1	3	39	1	652
71	1	1	3	40	1	905
71	1	1	3	41	1	977
71	1	1	3	42	1	564
71	1	1	3	43	1	678
71	1	1	3	44	1	483
71	1	1	3	45	1	598
71	1	1	3	46	1	621
71	1	1	3	47	1	648
71	1	1	3	48	1	679
71	1	2	4	1	1	949
71	1	2	4	2	1	952
71	1	2	4	3	1	755
71	1	2	4	4	1	798
71	1	2	4	5	1	746
71	1	2	4	6	1	662
71	1	2	4	7	1	648
71	1	2	4	8	1	676
71	1	2	4	9	1	688
71	1	2	4	10	1	989
71	1	2	4	11	1	787
71	1	2	4	12	1	717
71	1	2	4	13	1	583
71	1	2	4	14	1	870
71	1	2	4	15	1	690
71	1	2	4	16	1	787
71	1	2	4	17	1	1112
71	1	2	4	18	1	621
71	1	2	4	19	1	647
71	1	2	4	20	1	596
71	1	2	4	21	1	605
71	1	2	4	22	1	594
71	1	2	4	23	1	648
71	1	2	4	24	1	623
71	1	2	4	25	1	1620
71	1	2	4	26	1	552
71	1	2	4	27	1	1398
71	1	2	4	28	1	580
71	1	2	4	29	1	677
71	1	2	4	30	1	743
71	1	2	4	31	1	1041
71	1	2	4	32	1	691
71	1	2	4	33	1	556
71	1	2	4	34	1	1074
71	1	2	4	35	1	653
71	1	2	4	36	1	645
71	1	2	4	37	1	661
71	1	2	4	38	1	662
71	1	2	4	39	1	634
71	1	2	4	40	1	584
71	1	2	4	41	1	700
71	1	2	4	42	1	664
71	1	2	4	43	1	814
71	1	2	4	44	1	610
71	1	2	4	45	1	604
71	1	2	4	46	1	785
71	1	2	4	47	1	603
71	1	2	4	48	1	1276
71	1	1	6	1	1	1171
71	1	1	6	2	1	841
71	1	1	6	3	1	720
71	1	1	6	4	1	892
71	1	1	6	5	1	736
71	1	1	6	6	1	687
71	1	1	6	7	1	701
71	1	1	6	8	1	850
71	1	1	6	9	1	693
71	1	1	6	10	1	921
71	1	1	6	11	1	648
71	1	1	6	12	1	950
71	1	1	6	13	1	667
71	1	1	6	14	1	735
71	1	1	6	15	1	1014
71	1	1	6	16	1	949
71	1	1	6	17	1	926
71	1	1	6	18	1	754
71	1	1	6	19	1	715
71	1	1	6	20	1	1184
71	1	1	6	21	1	735
71	1	1	6	22	1	926
71	1	1	6	23	1	747
71	1	1	6	24	1	1401
71	1	1	6	25	1	1028
71	1	1	6	26	1	1851
71	1	1	6	27	1	536
71	1	1	6	28	1	932
71	1	1	6	29	1	734
71	1	1	6	30	1	953
71	1	1	6	31	1	564
71	1	1	6	32	1	855
71	1	1	6	33	1	662
71	1	1	6	34	1	662
71	1	1	6	35	1	608
71	1	1	6	36	1	501
71	1	1	6	37	1	658
71	1	1	6	38	1	652
71	1	1	6	39	1	892
71	1	1	6	40	1	1952
71	1	1	6	41	1	537
71	1	1	6	42	1	1577
71	1	1	6	43	1	1013
71	1	1	6	44	1	1553
71	1	1	6	45	1	769
71	1	1	6	46	1	784
71	1	1	6	47	1	653
71	1	1	6	48	1	672
71	1	2	7	1	1	1103
71	1	2	7	2	1	990
71	1	2	7	3	1	868
71	1	2	7	4	1	768
71	1	2	7	5	1	891
71	1	2	7	6	1	1267
71	1	2	7	7	1	803
71	1	2	7	8	1	758
71	1	2	7	9	1	611
71	1	2	7	10	1	674
71	1	2	7	11	1	1005
71	1	2	7	12	1	977
71	1	2	7	13	1	673
71	1	2	7	14	1	582
71	1	2	7	15	1	790
71	1	2	7	16	1	895
71	1	2	7	17	1	717
71	1	2	7	18	1	735
71	1	2	7	19	1	1028
71	1	2	7	20	1	743
71	1	2	7	21	1	913
71	1	2	7	22	1	730
71	1	2	7	23	1	1126
71	1	2	7	24	1	907
71	1	2	7	25	1	692
71	1	2	7	26	1	1801
71	1	2	7	27	1	803
71	1	2	7	28	1	837
71	1	2	7	29	1	798
71	1	2	7	30	1	1088
71	1	2	7	31	1	842
71	1	2	7	32	1	1704
71	1	2	7	33	1	771
71	1	2	7	34	1	1031
71	1	2	7	35	1	720
71	1	2	7	36	1	1453
71	1	2	7	37	1	647
71	1	2	7	38	1	704
71	1	2	7	39	1	715
71	1	2	7	40	1	692
71	1	2	7	41	1	625
71	1	2	7	42	1	1040
71	1	2	7	43	1	1061
71	1	2	7	44	1	717
71	1	2	7	45	1	570
71	1	2	7	46	1	716
71	1	2	7	47	1	855
71	1	2	7	48	1	676
72	2	1	3	1	1	2723
72	2	1	3	2	1	2439
72	2	1	3	3	1	741
72	2	1	3	4	1	2023
72	2	1	3	5	1	6229
72	2	1	3	6	1	1124
72	2	1	3	7	1	796
72	2	1	3	8	1	1047
72	2	1	3	9	1	1109
72	2	1	3	10	1	4553
72	2	1	3	11	1	531
72	2	1	3	12	1	1359
72	2	1	3	13	1	1173
72	2	1	3	14	1	1799
72	2	1	3	15	1	1983
72	2	1	3	16	1	839
72	2	1	3	17	1	962
72	2	1	3	18	1	1148
72	2	1	3	19	1	810
72	2	1	3	20	1	966
72	2	1	3	21	1	670
72	2	1	3	22	0	961
72	2	1	3	23	1	1121
72	2	1	3	24	1	2680
72	2	1	3	25	1	879
72	2	1	3	26	1	675
72	2	1	3	27	1	487
72	2	1	3	28	1	769
72	2	1	3	29	1	644
72	2	1	3	30	1	1115
72	2	1	3	31	1	664
72	2	1	3	32	1	601
72	2	1	3	33	1	722
72	2	1	3	34	1	476
72	2	1	3	35	1	519
72	2	1	3	36	1	528
72	2	1	3	37	1	759
72	2	1	3	38	1	1212
72	2	1	3	39	1	722
72	2	1	3	40	1	1393
72	2	1	3	41	1	546
72	2	1	3	42	1	930
72	2	1	3	43	1	821
72	2	1	3	44	1	594
72	2	1	3	45	1	631
72	2	1	3	46	1	991
72	2	1	3	47	1	405
72	2	1	3	48	0	2558
72	2	2	4	1	1	987
72	2	2	4	2	1	694
72	2	2	4	3	1	777
72	2	2	4	4	1	777
72	2	2	4	5	1	1942
72	2	2	4	6	1	778
72	2	2	4	7	1	1111
72	2	2	4	8	0	1120
72	2	2	4	9	1	601
72	2	2	4	10	1	791
72	2	2	4	11	1	653
72	2	2	4	12	1	975
72	2	2	4	13	1	1593
72	2	2	4	14	1	893
72	2	2	4	15	1	499
72	2	2	4	16	1	974
72	2	2	4	17	1	719
72	2	2	4	18	1	1249
72	2	2	4	19	1	834
72	2	2	4	20	1	761
72	2	2	4	21	1	326
72	2	2	4	22	1	770
72	2	2	4	23	1	642
72	2	2	4	24	1	798
72	2	2	4	25	1	982
72	2	2	4	26	1	559
72	2	2	4	27	1	851
72	2	2	4	28	1	748
72	2	2	4	29	1	996
72	2	2	4	30	1	742
72	2	2	4	31	1	570
72	2	2	4	32	1	905
72	2	2	4	33	1	609
72	2	2	4	34	0	1193
72	2	2	4	35	1	906
72	2	2	4	36	0	1171
72	2	2	4	37	1	660
72	2	2	4	38	1	2261
72	2	2	4	39	1	861
72	2	2	4	40	1	1124
72	2	2	4	41	1	520
72	2	2	4	42	1	625
72	2	2	4	43	1	667
72	2	2	4	44	1	633
72	2	2	4	45	1	566
72	2	2	4	46	1	2190
72	2	2	4	47	1	2344
72	2	2	4	48	1	2514
72	2	1	6	1	1	1753
72	2	1	6	2	1	499
72	2	1	6	3	1	423
72	2	1	6	4	1	549
72	2	1	6	5	1	555
72	2	1	6	6	1	750
72	2	1	6	7	1	510
72	2	1	6	8	1	557
72	2	1	6	9	1	1225
72	2	1	6	10	1	432
72	2	1	6	11	1	520
72	2	1	6	12	1	503
72	2	1	6	13	1	424
72	2	1	6	14	1	443
72	2	1	6	15	1	867
72	2	1	6	16	1	937
72	2	1	6	17	1	589
72	2	1	6	18	1	543
72	2	1	6	19	1	611
72	2	1	6	20	1	415
72	2	1	6	21	1	460
72	2	1	6	22	1	403
72	2	1	6	23	1	419
72	2	1	6	24	1	519
72	2	1	6	25	1	667
72	2	1	6	26	1	592
72	2	1	6	27	0	838
72	2	1	6	28	1	1031
72	2	1	6	29	1	618
72	2	1	6	30	1	548
72	2	1	6	31	1	618
72	2	1	6	32	1	685
72	2	1	6	33	1	432
72	2	1	6	34	1	575
72	2	1	6	35	1	1026
72	2	1	6	36	1	419
72	2	1	6	37	1	506
72	2	1	6	38	1	583
72	2	1	6	39	1	450
72	2	1	6	40	1	405
72	2	1	6	41	1	447
72	2	1	6	42	1	444
72	2	1	6	43	1	439
72	2	1	6	44	1	502
72	2	1	6	45	1	479
72	2	1	6	46	0	928
72	2	1	6	47	1	584
72	2	1	6	48	1	979
72	2	2	7	1	1	595
72	2	2	7	2	1	437
72	2	2	7	3	1	486
72	2	2	7	4	1	543
72	2	2	7	5	1	515
72	2	2	7	6	1	551
72	2	2	7	7	1	429
72	2	2	7	8	1	476
72	2	2	7	9	1	422
72	2	2	7	10	1	510
72	2	2	7	11	1	587
72	2	2	7	12	1	471
72	2	2	7	13	1	498
72	2	2	7	14	1	669
72	2	2	7	15	1	527
72	2	2	7	16	1	455
72	2	2	7	17	1	521
72	2	2	7	18	1	560
72	2	2	7	19	1	519
72	2	2	7	20	1	446
72	2	2	7	21	1	524
72	2	2	7	22	1	612
72	2	2	7	23	1	907
72	2	2	7	24	1	459
72	2	2	7	25	1	554
72	2	2	7	26	1	404
72	2	2	7	27	1	461
72	2	2	7	28	1	736
72	2	2	7	29	1	1198
72	2	2	7	30	1	472
72	2	2	7	31	1	389
72	2	2	7	32	1	499
72	2	2	7	33	1	490
72	2	2	7	34	1	562
72	2	2	7	35	1	456
72	2	2	7	36	1	564
72	2	2	7	37	1	402
72	2	2	7	38	0	673
72	2	2	7	39	1	683
72	2	2	7	40	1	390
72	2	2	7	41	1	542
72	2	2	7	42	1	608
72	2	2	7	43	1	455
72	2	2	7	44	1	591
72	2	2	7	45	1	446
72	2	2	7	46	1	373
72	2	2	7	47	0	634
72	2	2	7	48	1	863
73	2	1	3	1	1	8615
73	2	1	3	2	1	2657
73	2	1	3	3	1	4678
73	2	1	3	4	1	2686
73	2	1	3	5	1	4041
73	2	1	3	6	1	2147
73	2	1	3	7	1	1730
73	2	1	3	8	1	2328
73	2	1	3	9	1	4401
73	2	1	3	10	1	2272
73	2	1	3	11	1	1377
73	2	1	3	12	1	1881
73	2	1	3	13	1	1117
73	2	1	3	14	1	1292
73	2	1	3	15	1	5162
73	2	1	3	16	1	2419
73	2	1	3	17	1	1844
73	2	1	3	18	1	2272
73	2	1	3	19	1	5540
73	2	1	3	20	1	1879
73	2	1	3	21	1	3385
73	2	1	3	22	1	1455
73	2	1	3	23	1	2903
73	2	1	3	24	1	1294
73	2	1	3	25	1	1281
73	2	1	3	26	1	1719
73	2	1	3	27	1	1737
73	2	1	3	28	1	2325
73	2	1	3	29	1	864
73	2	1	3	30	1	1154
73	2	1	3	31	1	1831
73	2	1	3	32	1	1879
73	2	1	3	33	1	3184
73	2	1	3	34	1	1118
73	2	1	3	35	1	1067
73	2	1	3	36	1	1640
73	2	1	3	37	1	1396
73	2	1	3	38	1	1497
73	2	1	3	39	1	3975
73	2	1	3	40	1	1093
73	2	1	3	41	1	5926
73	2	1	3	42	1	1400
73	2	1	3	43	1	1584
73	2	1	3	44	1	852
73	2	1	3	45	1	1040
73	2	1	3	46	1	4571
73	2	1	3	47	1	1403
73	2	1	3	48	1	1963
73	2	2	4	1	1	3406
73	2	2	4	2	1	969
73	2	2	4	3	1	1441
73	2	2	4	4	1	1558
73	2	2	4	5	1	1988
73	2	2	4	6	1	1283
73	2	2	4	7	1	1412
73	2	2	4	8	1	4123
73	2	2	4	9	1	1892
73	2	2	4	10	1	1667
73	2	2	4	11	1	1103
73	2	2	4	12	1	1322
73	2	2	4	13	1	1886
73	2	2	4	14	1	1469
73	2	2	4	15	1	1068
73	2	2	4	16	1	1050
73	2	2	4	17	1	1695
73	2	2	4	18	1	3357
73	2	2	4	19	1	1840
73	2	2	4	20	1	1424
73	2	2	4	21	1	769
73	2	2	4	22	1	919
73	2	2	4	23	0	3800
73	2	2	4	24	1	5529
73	2	2	4	25	1	760
